sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,label
F,0.15607500000000002,0.471875,0.5537,2.6137375,0.6329750000000001,0.23871000000000003,0.7691774999999998,14.0
F,0.557925,0.270625,0.14689999999999998,1.9360975,0.5140150000000001,0.19279000000000002,0.3677775,25.44
F,0.621375,0.121125,0.5763,0.5525825,0.543755,0.23871000000000003,0.3075675,14.0
F,0.656625,0.500625,0.2147,0.0161175,0.647845,0.34203000000000006,0.006517499999999999,11.920000000000002
F,0.748275,0.45462499999999995,0.14689999999999998,1.2302225,0.528885,0.39369,0.7792124999999999,19.2
M,0.600225,0.6098750000000001,0.7570999999999999,0.9761075,0.6775850000000001,0.14687,0.4681274999999999,25.44
I,0.40282500000000004,0.32237499999999997,0.1243,2.0772724999999994,0.142265,0.32481000000000004,0.5885474999999999,2.56
M,0.642525,0.12687500000000002,0.1243,1.7384525,0.6181050000000001,0.29037,0.7591424999999998,11.920000000000002
I,0.47332500000000005,0.39712499999999995,0.10169999999999998,2.4725624999999996,1.123685,0.47979000000000005,0.19718249999999998,22.32
I,0.25477500000000003,0.328125,0.0791,1.0043425,0.127395,0.25593,0.5082674999999999,22.32
M,0.649575,0.5983750000000001,0.8926999999999999,1.5690425,0.4396650000000001,0.02059,0.8594924999999999,17.12
I,0.39577500000000004,0.24762499999999998,0.10169999999999998,1.7949225,0.46940500000000007,0.50275,0.9397724999999998,6.720000000000001
M,0.24772500000000003,0.14987499999999998,0.16949999999999998,0.8914025,0.8708950000000001,0.25593,0.6989324999999998,12.96
F,0.522675,0.402875,0.3729,2.6419724999999996,0.21661500000000003,0.27315,0.6487574999999999,10.879999999999999
F,0.621375,0.121125,0.5763,0.5525825,0.543755,0.23871000000000003,0.3075675,14.0
F,0.17017500000000002,0.414375,0.35029999999999994,0.4396425,0.960115,0.37073,0.9197024999999999,22.32
F,0.593175,0.316625,1.0282999999999998,1.0043425,0.9749850000000001,0.29611,0.0466575,7.760000000000001
F,0.755325,0.155625,0.0113,1.9925674999999998,1.079075,0.03207,0.41795249999999995,24.400000000000002
M,0.572025,0.448875,0.8474999999999999,2.8113824999999997,0.7816750000000001,0.03207,0.45809249999999996,12.96
M,0.762375,0.138375,0.9379,0.2702325,0.707325,0.0033700000000000006,0.21725249999999996,1.52
M,0.628425,0.47762499999999997,0.1921,0.8066975,0.36531500000000006,0.5601499999999999,0.34770749999999995,3.6
F,0.39577500000000004,0.5638750000000001,0.2825,1.5125725,0.4396650000000001,0.43387000000000003,0.9297374999999999,23.36
I,0.586125,0.586875,0.4407,0.1572925,0.454535,0.49701000000000006,0.2975325,4.640000000000001
M,0.579075,0.20737499999999998,0.1921,1.3431625,1.0493350000000001,0.06651,0.8895974999999998,12.96
M,0.656625,0.43737499999999996,0.9153,0.6372875,0.484275,0.37073,0.2072175,20.240000000000002
I,0.684825,0.356875,0.1243,1.1737525,0.17200500000000002,0.14113,0.7390724999999998,10.879999999999999
F,0.621375,0.12687500000000002,0.5310999999999999,0.6372875,0.528885,0.12391,0.4982324999999999,20.240000000000002
F,0.635475,0.356875,0.6214999999999999,2.5007975,1.0493350000000001,0.5371900000000001,0.25739249999999997,24.400000000000002
I,0.727125,0.270625,0.0791,0.3267025,0.186875,0.06651,0.25739249999999997,6.720000000000001
M,0.16312500000000002,0.425875,0.1243,1.2302225,0.24635500000000002,0.14687,0.6387224999999999,1.52
M,0.24772500000000003,0.184375,0.1921,0.5525825,1.331865,0.043550000000000005,0.8193524999999998,4.640000000000001
M,0.099675,0.49487499999999995,0.6214999999999999,1.6255125,0.9898550000000002,0.33629,0.2373225,22.32
I,0.099675,0.483375,0.3277,0.24199749999999998,0.6181050000000001,0.026330000000000003,0.0667275,14.0
M,0.38167500000000004,0.109625,0.3051,0.8349325,0.33557500000000007,0.5601499999999999,0.6587924999999999,6.720000000000001
F,0.755325,0.575375,0.14689999999999998,0.5808175,0.4396650000000001,0.34203000000000006,0.15704249999999997,11.920000000000002
I,0.41692500000000005,0.47762499999999997,0.10169999999999998,0.2137625,0.380185,0.38221000000000005,0.1369725,15.04
F,0.37462500000000004,0.109625,0.16949999999999998,1.9925674999999998,0.454535,0.49701000000000006,0.5183024999999999,4.640000000000001
I,0.47332500000000005,0.310875,0.23729999999999998,1.9925674999999998,1.168295,0.22149000000000002,0.10686749999999999,26.48
F,0.684825,0.328125,0.16949999999999998,0.10082250000000001,0.067915,0.18705,0.5484074999999999,24.400000000000002
F,0.713025,0.621375,0.41809999999999997,0.0725875,0.588365,0.51997,0.10686749999999999,26.48
I,0.44512500000000005,0.37987499999999996,0.14689999999999998,0.3267025,0.186875,0.27315,0.38784749999999996,2.56
I,0.593175,0.32237499999999997,0.9604999999999999,0.2984675,0.42479500000000003,0.30759000000000003,0.32763749999999997,6.720000000000001
F,0.663675,0.604125,0.10169999999999998,0.7219925,0.380185,0.12391,0.5885474999999999,11.920000000000002
I,0.755325,0.5351250000000001,0.16949999999999998,0.24199749999999998,0.39505500000000005,0.39943000000000006,0.0667275,16.080000000000002
F,0.49447500000000005,0.575375,0.10169999999999998,0.8349325,1.302125,0.40517000000000003,0.2373225,17.12
M,0.078525,0.43737499999999996,0.16949999999999998,2.2466824999999995,0.305835,0.49127,0.35774249999999996,17.12
I,0.628425,0.33387500000000003,0.8474999999999999,1.6255125,0.8708950000000001,0.5371900000000001,0.25739249999999997,2.56
M,0.44512500000000005,0.627125,0.5085,0.4678775,0.9303750000000001,0.40517000000000003,0.18714749999999997,3.6
I,0.15607500000000002,0.098125,0.9604999999999999,0.2702325,0.082785,0.43387000000000003,0.07676249999999998,3.6
I,0.45217500000000005,0.241875,0.5763,2.5855024999999996,0.305835,0.27315,0.016552499999999998,7.760000000000001
I,0.748275,0.098125,0.8474999999999999,2.3596224999999995,0.26122500000000004,0.31907,0.5283374999999999,11.920000000000002
F,0.501525,0.37987499999999996,0.8023,1.2019875,1.287255,0.5257099999999999,0.19718249999999998,20.240000000000002
F,0.593175,0.316625,1.0282999999999998,1.0043425,0.9749850000000001,0.29611,0.0466575,7.760000000000001
I,0.39577500000000004,0.5638750000000001,0.5310999999999999,0.4396425,0.17200500000000002,0.06651,0.11690249999999999,14.0
F,0.22657500000000003,0.402875,0.7119,0.6372875,0.49914500000000006,0.20427,0.6086174999999998,15.04
F,0.19132500000000002,0.253375,0.14689999999999998,1.4561025,1.1088149999999999,0.46257000000000004,0.6286874999999998,15.04
F,0.35347500000000004,0.368375,0.9153,0.2702325,1.480565,0.41665,0.006517499999999999,8.8
I,0.12787500000000002,0.138375,0.0339,1.6819825,1.242645,0.0033700000000000006,0.5283374999999999,9.84
F,0.670725,0.42012499999999997,0.5989,1.0325775,0.6181050000000001,0.26167,0.24735749999999995,15.04
M,0.33232500000000004,0.402875,0.16949999999999998,1.1172825,0.7668050000000001,0.49127,0.14700749999999999,5.68
I,0.727125,0.569625,1.0509,0.4396425,0.201745,0.44535,0.9197024999999999,8.8
I,0.15607500000000002,0.098125,0.9604999999999999,0.2702325,0.082785,0.43387000000000003,0.07676249999999998,3.6
M,0.28297500000000003,0.063625,1.0735000000000001,0.9478725,1.034465,0.25593,0.10686749999999999,23.36
I,0.32527500000000004,0.523625,0.9604999999999999,0.0161175,0.276095,0.43387000000000003,0.9297374999999999,17.12
M,0.776475,0.546625,0.1243,1.3996325,0.186875,0.16983,0.6989324999999998,24.400000000000002
I,0.593175,0.356875,1.0960999999999999,2.3313875,0.305835,0.47405,0.17711249999999998,19.2
F,0.31822500000000004,0.621375,0.39549999999999996,0.4678775,0.484275,0.24445,0.22728749999999998,1.52
M,0.120825,0.310875,0.35029999999999994,1.0043425,0.46940500000000007,0.10095000000000001,0.8594924999999999,8.8
F,0.106725,0.103875,0.35029999999999994,2.2184475,0.543755,0.25019,0.18714749999999997,20.240000000000002
F,0.621375,0.121125,0.5763,0.5525825,0.543755,0.23871000000000003,0.3075675,14.0
F,0.607275,0.402875,0.10169999999999998,2.5007975,0.9898550000000002,0.43387000000000003,0.37781249999999994,9.84
I,0.29707500000000003,0.287875,0.9379,0.6090525,0.350445,0.05503000000000001,0.07676249999999998,15.04
M,0.628425,0.26487499999999997,0.1243,0.5525825,0.142265,0.24445,0.8193524999999998,22.32
M,0.20542500000000002,0.443125,0.10169999999999998,0.2137625,0.7965450000000001,0.51423,0.0667275,11.920000000000002
I,0.37462500000000004,0.368375,0.14689999999999998,0.3831725,1.0493350000000001,0.06651,0.18714749999999997,5.68
I,0.776475,0.546625,1.0735000000000001,0.6655225,0.8411550000000001,0.22149000000000002,0.10686749999999999,24.400000000000002
I,0.45922500000000005,0.546625,0.3729,0.6937575,0.9303750000000001,0.19853,0.7992824999999999,11.920000000000002
F,0.48742500000000005,0.241875,1.0282999999999998,1.8513925,1.0939450000000002,0.34777,0.40791749999999993,10.879999999999999
M,0.656625,0.466125,0.9604999999999999,2.8113824999999997,1.2129050000000001,0.21001000000000003,0.31760249999999995,9.84
M,0.642525,0.460375,0.23729999999999998,2.4160924999999995,0.5140150000000001,0.35925,0.09683249999999999,9.84
M,0.078525,0.43737499999999996,0.46329999999999993,0.9196375,0.8708950000000001,0.19853,0.7089674999999999,16.080000000000002
M,0.557925,0.471875,0.41809999999999997,1.2584575,0.856025,0.01485,0.5885474999999999,5.68
F,0.586125,0.28212499999999996,0.6440999999999999,2.1055075,0.320705,0.01485,0.44805749999999994,15.04
F,0.628425,0.47762499999999997,0.8023,1.3713975,0.647845,0.037809999999999996,0.8795624999999998,10.879999999999999
I,0.522675,0.316625,0.6214999999999999,0.5243475,0.09765500000000002,0.21001000000000003,0.2975325,6.720000000000001
F,0.741225,0.14987499999999998,0.5310999999999999,0.8349325,0.46940500000000007,0.06651,0.24735749999999995,15.04
M,0.557925,0.32237499999999997,0.8023,0.8631675,1.0195949999999998,0.39943000000000006,0.2674275,1.52
F,0.21952500000000003,0.506375,0.6214999999999999,2.2184475,0.05304500000000001,0.54867,0.40791749999999993,20.240000000000002
I,0.23362500000000003,0.253375,0.5763,0.7502275,1.3913449999999998,0.5429299999999999,0.14700749999999999,5.68
M,0.656625,0.604125,0.2147,1.0890475,0.558625,0.07799,0.6286874999999998,18.16
M,0.43807500000000005,0.161375,1.0509,0.4114075,1.2575150000000002,0.37073,0.1670775,10.879999999999999
I,0.649575,0.368375,0.0791,1.5690425,0.647845,0.37073,0.5183024999999999,8.8
M,0.29002500000000003,0.28212499999999996,0.14689999999999998,1.1455175,0.21661500000000003,0.13539,0.9397724999999998,2.56
F,0.14902500000000002,0.448875,0.10169999999999998,0.4678775,0.558625,0.30185,0.18714749999999997,15.04
I,0.24067500000000003,0.172875,0.5763,0.8631675,1.034465,0.20427,0.5785124999999999,7.760000000000001
I,0.49447500000000005,0.5293749999999999,1.0509,1.1172825,0.350445,0.35925,0.2674275,5.68
I,0.677775,0.466125,0.3051,2.2749175,0.7221950000000001,0.43387000000000003,0.036622499999999995,4.640000000000001
I,0.741225,0.138375,0.0339,2.8113824999999997,1.4656950000000002,0.14113,0.1670775,10.879999999999999
M,0.677775,0.448875,0.14689999999999998,0.2984675,1.1831649999999998,0.30759000000000003,0.5283374999999999,3.6
I,0.120825,0.310875,0.9153,0.5243475,0.142265,0.043550000000000005,0.9598424999999998,8.8
F,0.19132500000000002,0.201625,1.0735000000000001,2.5572675,1.4210850000000002,0.46257000000000004,0.4380225,22.32
F,0.670725,0.201625,0.9379,1.2584575,0.7965450000000001,0.0033700000000000006,0.5885474999999999,9.84
F,0.593175,0.356875,0.46329999999999993,2.0490375,0.7370650000000001,0.060770000000000005,0.5885474999999999,8.8
I,0.572025,0.540875,0.8474999999999999,0.4678775,1.316995,0.05503000000000001,0.6688274999999999,7.760000000000001
M,0.572025,0.448875,0.2825,2.3313875,1.4210850000000002,0.05503000000000001,0.17711249999999998,18.16
I,0.536775,0.32237499999999997,0.8023,0.7502275,0.305835,0.47405,0.2373225,7.760000000000001
I,0.41692500000000005,0.47762499999999997,0.10169999999999998,0.2137625,0.380185,0.38221000000000005,0.1369725,15.04
I,0.24067500000000003,0.080875,0.5085,2.3031524999999995,1.331865,0.47979000000000005,0.3075675,4.640000000000001
I,0.17017500000000002,0.414375,0.5537,0.6655225,0.082785,0.14687,0.47816249999999993,12.96
I,0.741225,0.138375,0.0339,2.8113824999999997,1.4656950000000002,0.14113,0.1670775,10.879999999999999
I,0.727125,0.6098750000000001,0.0791,0.10082250000000001,1.2575150000000002,0.23297,0.7892474999999999,20.240000000000002
I,0.38872500000000004,0.356875,0.056499999999999995,0.8066975,0.9006350000000001,0.18705,0.0867975,11.920000000000002
I,0.28297500000000003,0.5178750000000001,0.1243,1.3431625,1.034465,0.15835,0.6788624999999999,7.760000000000001
M,0.628425,0.144125,0.8474999999999999,2.5007975,0.29096500000000003,0.08373,0.9096674999999999,7.760000000000001
M,0.47332500000000005,0.374125,0.1243,1.3149275,0.305835,0.14113,0.3677775,26.48
F,0.501525,0.47762499999999997,0.46329999999999993,1.5690425,0.008435000000000002,0.00911,0.8594924999999999,8.8
I,0.18427500000000002,0.49487499999999995,0.3051,1.3713975,0.8411550000000001,0.22149000000000002,0.1670775,7.760000000000001
F,0.31117500000000003,0.23612499999999997,0.14689999999999998,2.1337424999999994,0.42479500000000003,0.13539,0.7290374999999999,26.48
F,0.24067500000000003,0.201625,0.9604999999999999,1.5408074999999999,1.168295,0.07225000000000001,0.7992824999999999,5.68
F,0.522675,0.402875,0.3729,2.5855024999999996,0.21661500000000003,0.27315,0.2975325,10.879999999999999
F,0.18427500000000002,0.49487499999999995,0.8700999999999999,1.4843375,0.6181050000000001,0.49701000000000006,0.27746249999999995,11.920000000000002
I,0.085575,0.6156250000000001,0.6440999999999999,1.6255125,0.8708950000000001,0.01485,0.9899474999999999,23.36
I,0.46627500000000005,0.5178750000000001,0.8700999999999999,0.6372875,0.7221950000000001,0.43387000000000003,0.4982324999999999,23.36
I,0.741225,0.14987499999999998,1.0282999999999998,0.6372875,0.023305000000000003,0.02059,0.32763749999999997,11.920000000000002
I,0.607275,0.575375,1.0735000000000001,0.8066975,0.6329750000000001,0.26741000000000004,0.5383724999999999,21.28
M,0.564975,0.47762499999999997,0.1921,2.5855024999999996,0.186875,0.08373,0.14700749999999999,9.84
M,0.32527500000000004,0.540875,1.0057,1.0890475,0.201745,0.44535,0.05669249999999999,4.640000000000001
I,0.649575,0.270625,0.5085,0.6937575,0.4396650000000001,0.51423,0.9197024999999999,19.2
I,0.586125,0.33962499999999995,0.1243,2.6984424999999996,0.7965450000000001,0.0033700000000000006,0.036622499999999995,1.52
M,0.607275,0.224625,0.2147,0.5243475,0.7370650000000001,0.56589,0.34770749999999995,2.56
F,0.17722500000000002,0.161375,0.9153,2.5855024999999996,0.127395,0.21001000000000003,0.5684774999999999,12.96
M,0.18427500000000002,0.49487499999999995,0.2599,0.4114075,0.49914500000000006,0.18705,0.8695274999999998,21.28
M,0.769425,0.460375,0.6893,1.5125725,1.4359549999999999,0.38795,0.4681274999999999,20.240000000000002
I,0.18427500000000002,0.32237499999999997,0.6667,1.1737525,0.24635500000000002,0.35351,0.33767249999999993,22.32
M,0.698925,0.47762499999999997,0.9604999999999999,0.3267025,0.751935,0.37647,0.38784749999999996,5.68
M,0.691875,0.5523750000000001,0.39549999999999996,2.4160924999999995,0.276095,0.14113,0.8895974999999998,19.2
F,0.20542500000000002,0.092375,0.8249,0.3831725,1.302125,0.07799,0.0867975,16.080000000000002
F,0.21952500000000003,0.092375,0.0339,2.2749175,0.17200500000000002,0.026330000000000003,0.036622499999999995,9.84
I,0.36757500000000004,0.190125,0.0339,0.0161175,1.2575150000000002,0.5601499999999999,0.2373225,22.32
M,0.30412500000000003,0.103875,0.0791,1.8231575,0.692455,0.14687,0.5183024999999999,23.36
M,0.550875,0.43737499999999996,1.0960999999999999,1.7949225,0.29096500000000003,0.07799,0.37781249999999994,26.48
M,0.614325,0.47762499999999997,0.2825,1.2584575,1.3764750000000001,0.19279000000000002,0.1369725,9.84
I,0.31822500000000004,0.37987499999999996,1.0057,1.0043425,0.038175,0.53145,0.016552499999999998,5.68
F,0.19837500000000002,0.086625,0.0113,2.5290324999999996,0.33557500000000007,0.28463000000000005,0.11690249999999999,3.6
I,0.18427500000000002,0.32237499999999997,0.6667,1.8796275,0.856025,0.31907,0.2674275,26.48
M,0.656625,0.328125,0.23729999999999998,2.6137375,0.915505,0.21575,0.8394224999999998,17.12
I,0.078525,0.6098750000000001,0.1921,2.1619775,0.484275,0.22723000000000002,0.6487574999999999,26.48
M,0.33232500000000004,0.402875,0.16949999999999998,1.1172825,0.7668050000000001,0.49127,0.14700749999999999,5.68
M,0.24772500000000003,0.184375,0.9830999999999999,1.0043425,0.350445,0.11243,0.8895974999999998,3.6
I,0.26182500000000003,0.42012499999999997,0.3051,1.1172825,0.05304500000000001,0.09521,0.6587924999999999,4.640000000000001
I,0.29002500000000003,0.17862499999999998,1.0960999999999999,0.7502275,0.305835,0.47405,0.016552499999999998,9.84
I,0.13492500000000002,0.201625,0.16949999999999998,0.4114075,0.21661500000000003,0.16983,0.14700749999999999,23.36
F,0.078525,0.408625,0.6440999999999999,0.4678775,0.8411550000000001,0.22149000000000002,0.9096674999999999,12.96
M,0.48742500000000005,0.190125,0.8023,0.8349325,0.49914500000000006,0.51997,0.9598424999999998,8.8
M,0.28297500000000003,0.32237499999999997,0.3277,1.8796275,1.0939450000000002,0.28463000000000005,0.2674275,11.920000000000002
F,0.30412500000000003,0.190125,0.16949999999999998,0.1855275,0.707325,0.12391,0.41795249999999995,21.28
F,0.38167500000000004,0.20737499999999998,0.14689999999999998,0.3831725,0.42479500000000003,0.35351,0.1369725,5.68
I,0.586125,0.33962499999999995,0.1243,0.4678775,0.9749850000000001,0.21575,0.1369725,23.36
M,0.17722500000000002,0.500625,0.2147,2.0490375,0.42479500000000003,0.20427,0.35774249999999996,21.28
M,0.46627500000000005,0.540875,0.10169999999999998,1.2584575,1.346735,0.5257099999999999,0.37781249999999994,12.96
M,0.19837500000000002,0.471875,0.056499999999999995,0.1855275,0.528885,0.5084899999999999,0.33767249999999993,6.720000000000001
F,0.621375,0.121125,0.5763,0.5525825,0.543755,0.23871000000000003,0.3075675,14.0
M,0.607275,0.47762499999999997,0.9379,1.7949225,0.8411550000000001,0.07799,0.05669249999999999,5.68
I,0.106725,0.224625,0.056499999999999995,1.9360975,1.2723849999999999,0.46831,0.7089674999999999,14.0
I,0.755325,0.5351250000000001,0.3729,0.7784625,0.915505,0.45683000000000007,0.42798749999999997,23.36
M,0.564975,0.121125,0.056499999999999995,1.4843375,1.138555,0.32481000000000004,0.5785124999999999,4.640000000000001
F,0.607275,0.45462499999999995,0.14689999999999998,1.0890475,0.528885,0.12391,0.3075675,19.2
M,0.39577500000000004,0.466125,0.35029999999999994,0.6937575,0.811415,0.060770000000000005,0.09683249999999999,12.96
F,0.14197500000000002,0.121125,0.8700999999999999,1.2866925,0.201745,0.14687,0.37781249999999994,10.879999999999999
I,0.734175,0.299375,1.0509,0.49611249999999996,1.4359549999999999,0.38795,0.8895974999999998,7.760000000000001
F,0.649575,0.42012499999999997,0.4859,1.1737525,0.528885,0.18705,0.8293874999999998,17.12
M,0.20542500000000002,0.385625,0.5763,0.8066975,1.4210850000000002,0.05503000000000001,0.8795624999999998,25.44
I,0.27592500000000003,0.23612499999999997,0.056499999999999995,2.6419724999999996,0.39505500000000005,0.043550000000000005,0.25739249999999997,19.2
I,0.31822500000000004,0.466125,0.7344999999999999,2.7549124999999997,0.082785,0.00911,0.9899474999999999,24.400000000000002
M,0.31117500000000003,0.5178750000000001,0.5085,2.3596224999999995,0.9898550000000002,0.28463000000000005,0.41795249999999995,16.080000000000002
M,0.607275,0.575375,0.46329999999999993,2.4160924999999995,0.9749850000000001,0.22149000000000002,0.09683249999999999,12.96
I,0.741225,0.14987499999999998,1.0282999999999998,0.6372875,0.023305000000000003,0.02059,0.32763749999999997,11.920000000000002
F,0.15607500000000002,0.213125,0.10169999999999998,0.6372875,0.038175,0.25019,0.2072175,5.68
M,0.564975,0.230375,0.5763,0.8914025,0.23148500000000002,0.45109,0.9799124999999999,26.48
F,0.34642500000000004,0.47762499999999997,1.0735000000000001,1.7666875,0.662715,0.47405,0.5684774999999999,6.720000000000001
F,0.30412500000000003,0.190125,0.16949999999999998,0.1855275,0.707325,0.12391,0.41795249999999995,21.28
M,0.557925,0.5121249999999999,0.3051,1.4278675,0.15713500000000002,0.45109,0.33767249999999993,9.84
I,0.557925,0.443125,0.5763,1.9360975,1.4210850000000002,0.37073,0.8293874999999998,18.16
M,0.579075,0.167125,0.0339,1.0890475,0.7221950000000001,0.00911,0.25739249999999997,23.36
I,0.600225,0.523625,0.10169999999999998,1.0608125,0.17200500000000002,0.07225000000000001,0.8996324999999998,7.760000000000001
I,0.43807500000000005,0.43737499999999996,0.46329999999999993,0.8631675,0.960115,0.26167,0.5785124999999999,21.28
I,0.515625,0.109625,0.9379,1.1455175,0.42479500000000003,0.043550000000000005,0.026587499999999997,4.640000000000001
I,0.49447500000000005,0.24762499999999998,0.0339,0.1290575,1.302125,0.41665,0.9096674999999999,6.720000000000001
I,0.44512500000000005,0.195875,0.46329999999999993,0.5243475,0.142265,0.043550000000000005,0.27746249999999995,26.48
F,0.670725,0.109625,0.14689999999999998,0.2702325,1.480565,0.05503000000000001,0.4380225,22.32
F,0.543825,0.155625,0.0791,2.0772724999999994,0.305835,0.11817000000000001,0.6688274999999999,6.720000000000001
M,0.628425,0.621375,0.4859,1.5125725,0.39505500000000005,0.24445,0.35774249999999996,6.720000000000001
M,0.27592500000000003,0.586875,0.1243,2.2466824999999995,0.17200500000000002,0.33629,0.22728749999999998,4.640000000000001
F,0.600225,0.213125,0.7344999999999999,1.5408074999999999,0.008435000000000002,0.18705,0.9197024999999999,12.96
I,0.45217500000000005,0.356875,0.6214999999999999,0.2137625,0.305835,0.33055,0.6788624999999999,16.080000000000002
F,0.49447500000000005,0.5121249999999999,0.8926999999999999,1.3431625,1.153425,0.45683000000000007,0.8895974999999998,3.6
F,0.44512500000000005,0.184375,0.41809999999999997,2.3313875,0.320705,0.03207,0.5082674999999999,4.640000000000001
M,0.19132500000000002,0.39712499999999995,0.16949999999999998,0.6372875,0.49914500000000006,0.13539,0.2072175,25.44
I,0.628425,0.33387500000000003,0.8474999999999999,1.6255125,0.8708950000000001,0.5371900000000001,0.25739249999999997,2.56
F,0.48742500000000005,0.5121249999999999,0.16949999999999998,0.5243475,0.603235,0.45683000000000007,0.6989324999999998,8.8
M,0.099675,0.241875,0.3051,1.0608125,0.647845,0.34203000000000006,0.8795624999999998,6.720000000000001
F,0.550875,0.5121249999999999,0.35029999999999994,1.3149275,0.6775850000000001,0.53145,0.8193524999999998,1.52
I,0.564975,0.627125,0.14689999999999998,2.1055075,0.484275,0.18131000000000003,0.41795249999999995,1.52
I,0.691875,0.218875,0.4859,1.0325775,1.316995,0.5601499999999999,0.32763749999999997,9.84
M,0.579075,0.20737499999999998,0.7797,2.2466824999999995,0.49914500000000006,0.51997,0.22728749999999998,9.84
M,0.522675,0.471875,1.0057,1.8513925,0.960115,0.34203000000000006,0.07676249999999998,3.6
I,0.529725,0.425875,0.3729,0.8349325,0.350445,0.07799,0.42798749999999997,11.920000000000002
M,0.31117500000000003,0.5178750000000001,0.5085,2.3596224999999995,0.9898550000000002,0.28463000000000005,0.41795249999999995,16.080000000000002
F,0.32527500000000004,0.259125,0.0791,0.4396425,0.350445,0.22723000000000002,0.11690249999999999,17.12
F,0.33937500000000004,0.5983750000000001,1.0960999999999999,1.3996325,1.0493350000000001,0.026330000000000003,0.6888974999999998,12.96
M,0.572025,0.287875,0.3051,0.6372875,0.42479500000000003,0.15835,0.32763749999999997,2.56
I,0.38167500000000004,0.569625,0.1243,2.1055075,0.21661500000000003,0.16983,0.44805749999999994,26.48
F,0.522675,0.466125,0.5763,0.8914025,0.46940500000000007,0.14113,0.21725249999999996,11.920000000000002
F,0.607275,0.45462499999999995,0.14689999999999998,1.0890475,0.528885,0.12391,0.3075675,19.2
M,0.17722500000000002,0.500625,0.2147,2.0490375,0.42479500000000003,0.20427,0.35774249999999996,21.28
M,0.19837500000000002,0.471875,0.056499999999999995,0.1855275,0.528885,0.5084899999999999,0.33767249999999993,6.720000000000001
I,0.550875,0.24762499999999998,0.6667,0.1290575,0.09765500000000002,0.46257000000000004,0.8394224999999998,24.400000000000002
I,0.621375,0.12687500000000002,0.9153,0.9196375,0.5140150000000001,0.35925,0.0667275,20.240000000000002
M,0.600225,0.43737499999999996,0.10169999999999998,0.8349325,0.8857650000000001,0.11243,0.31760249999999995,3.6
I,0.586125,0.5983750000000001,0.2825,1.0890475,1.346735,0.12391,0.05669249999999999,18.16
F,0.705975,0.49487499999999995,0.8474999999999999,1.6255125,0.4396650000000001,0.28463000000000005,0.24735749999999995,22.32
F,0.713025,0.218875,0.5085,1.5125725,1.2129050000000001,0.21001000000000003,0.9598424999999998,3.6
M,0.48742500000000005,0.190125,0.8023,0.8349325,0.49914500000000006,0.51997,0.9598424999999998,8.8
I,0.621375,0.471875,0.8926999999999999,0.5808175,1.361605,0.31907,0.1670775,12.96
F,0.720075,0.45462499999999995,0.16949999999999998,1.0043425,0.8262850000000002,0.06651,0.5082674999999999,6.720000000000001
M,0.713025,0.241875,0.9604999999999999,1.0325775,0.46940500000000007,0.34203000000000006,0.9799124999999999,26.48
M,0.16312500000000002,0.425875,0.1243,1.2302225,0.24635500000000002,0.14687,0.6387224999999999,1.52
M,0.607275,0.224625,0.3729,2.2749175,0.380185,0.10669000000000001,0.3978825,6.720000000000001
M,0.34642500000000004,0.12687500000000002,0.9153,1.2584575,0.023305000000000003,0.02059,0.5885474999999999,4.640000000000001
M,0.32527500000000004,0.172875,0.8249,1.3996325,1.0195949999999998,0.39943000000000006,0.7892474999999999,18.16
M,0.501525,0.460375,1.0282999999999998,0.2702325,0.528885,0.24445,0.2674275,11.920000000000002
I,0.45922500000000005,0.408625,1.1187,2.2466824999999995,0.320705,0.15835,0.6788624999999999,18.16
M,0.47332500000000005,0.293625,0.5085,0.2702325,0.17200500000000002,0.27888999999999997,0.026587499999999997,2.56
M,0.24772500000000003,0.14987499999999998,0.16949999999999998,0.8914025,0.8708950000000001,0.25593,0.6989324999999998,12.96
F,0.49447500000000005,0.431625,0.39549999999999996,2.0490375,1.2575150000000002,0.49701000000000006,0.9397724999999998,10.879999999999999
M,0.720075,0.506375,0.10169999999999998,2.8113824999999997,0.647845,0.34203000000000006,0.31760249999999995,14.0
M,0.26182500000000003,0.466125,0.8926999999999999,0.0725875,0.082785,0.03207,0.2674275,6.720000000000001
F,0.43807500000000005,0.443125,0.41809999999999997,0.5808175,1.3764750000000001,0.30185,0.45809249999999996,8.8
M,0.14902500000000002,0.448875,0.5085,2.7831475,1.153425,0.0033700000000000006,0.3677775,17.12
M,0.35347500000000004,0.086625,0.14689999999999998,0.6090525,0.127395,0.15261000000000002,0.8695274999999998,10.879999999999999
I,0.15607500000000002,0.39137500000000003,0.056499999999999995,1.3996325,0.543755,0.15261000000000002,0.6989324999999998,3.6
M,0.38167500000000004,0.201625,0.7119,0.5525825,0.186875,0.27315,0.8594924999999999,22.32
F,0.32527500000000004,0.172875,0.7344999999999999,1.5972775,0.9749850000000001,0.22149000000000002,0.3978825,14.0
F,0.092625,0.5178750000000001,0.41809999999999997,1.3713975,1.153425,0.42813,0.7691774999999998,20.240000000000002
F,0.663675,0.305125,0.7119,1.5408074999999999,0.09765500000000002,0.51997,0.09683249999999999,25.44
M,0.46627500000000005,0.540875,0.10169999999999998,1.2584575,1.346735,0.5257099999999999,0.37781249999999994,12.96
