Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,label
12.5,13.28659028,0.7058823529411765,11.284583335,17.625,23528.322192099997,0.020999999999999998,0.035,1.8088187095000001,0.08333333333333333,May,2,2,2,2,Returning_Visitor,False,False
0.5,13.28659028,9.176470588235293,11.284583335,38.775,1510.9931683,0.179,0.041,1.8088187095000001,0.75,May,2,5,9,4,Returning_Visitor,False,False
2.5,146.15249308,0.7058823529411765,11.284583335,3.525,215.85616689999998,0.013000000000000001,0.035,1.8088187095000001,0.08333333333333333,Nov,2,2,7,2,Returning_Visitor,False,False
5.5,225.87203476000002,0.7058823529411765,11.284583335,45.825,24823.4591935,0.003,0.027000000000000003,1.8088187095000001,0.08333333333333333,Sep,2,4,1,13,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,45.825,2806.1301697,0.001,0.020999999999999998,1.8088187095000001,0.08333333333333333,Mar,2,2,6,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,24823.4591935,0.020999999999999998,0.101,1.8088187095000001,0.41666666666666663,May,2,2,3,8,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,647.5685007,0.001,0.017,1.8088187095000001,0.08333333333333333,Nov,2,2,6,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.005,0.017,5.4264561285,0.08333333333333333,Nov,2,2,6,2,Returning_Visitor,False,False
7.5,66.43295140000001,0.7058823529411765,620.652083425,17.625,215.85616689999998,0.001,0.10500000000000001,1.8088187095000001,0.08333333333333333,Dec,2,2,3,3,Returning_Visitor,True,False
1.5,13.28659028,0.7058823529411765,11.284583335,31.725,215.85616689999998,0.001,0.089,1.8088187095000001,0.08333333333333333,Nov,1,1,2,1,Returning_Visitor,False,False
17.5,119.57931252,19.058823529411768,11.284583335,412.42499999999995,215.85616689999998,0.003,0.199,9.044093547500001,0.08333333333333333,May,3,2,1,4,Returning_Visitor,False,True
8.5,146.15249308,0.7058823529411765,11.284583335,17.625,1942.7055020999996,0.037000000000000005,0.027000000000000003,153.7495903075,0.08333333333333333,Dec,2,5,1,2,Returning_Visitor,True,False
5.5,1049.6406321200002,0.7058823529411765,11.284583335,17.625,215.85616689999998,0.019000000000000003,0.031,16.2793683855,0.08333333333333333,Mar,2,2,2,1,Other,False,True
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,647.5685007,0.001,0.053000000000000005,12.6617309665,0.08333333333333333,May,1,1,2,2,Returning_Visitor,False,False
3.5,39.85977084,0.7058823529411765,11.284583335,10.575,1079.2808344999999,0.017,0.025,1.8088187095000001,0.08333333333333333,May,1,1,1,1,Returning_Visitor,True,False
14.5,597.8965625999999,23.294117647058826,665.790416765,31.725,215.85616689999998,0.001,0.003,30.7499180615,0.08333333333333333,Dec,7,12,3,13,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,2374.4178359,0.001,0.043,305.6903619055,0.08333333333333333,June,2,5,6,2,Returning_Visitor,False,False
1.5,172.72567364000002,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.005,1.8088187095000001,0.08333333333333333,May,1,6,4,8,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,17.625,24823.4591935,0.095,0.007,41.6028303185,0.25,May,2,2,3,3,Returning_Visitor,False,True
0.5,624.46974316,0.7058823529411765,11.284583335,3.525,215.85616689999998,0.001,0.155,1.8088187095000001,0.08333333333333333,Mar,2,2,3,2,Returning_Visitor,False,False
6.5,13.28659028,0.7058823529411765,11.284583335,10.575,2374.4178359,0.011,0.067,1.8088187095000001,0.08333333333333333,May,2,2,1,1,Returning_Visitor,True,False
1.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,215.85616689999998,0.001,0.049,1.8088187095000001,0.08333333333333333,Dec,2,5,3,6,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,1942.7055020999996,0.015,0.051000000000000004,1.8088187095000001,0.08333333333333333,Nov,2,2,3,10,Returning_Visitor,False,False
2.5,279.01839588,0.7058823529411765,236.97625003500002,66.975,1079.2808344999999,0.009000000000000001,0.133,5.4264561285,0.08333333333333333,Nov,2,2,1,4,Returning_Visitor,True,True
0.5,13.28659028,2.1176470588235294,11.284583335,24.674999999999997,2806.1301697,0.001,0.025,1.8088187095000001,0.08333333333333333,Mar,3,2,4,13,Returning_Visitor,True,False
1.5,13.28659028,0.7058823529411765,11.284583335,3.525,1942.7055020999996,0.199,0.001,9.044093547500001,0.08333333333333333,Dec,3,2,6,4,Returning_Visitor,True,False
5.5,119.57931252,0.7058823529411765,11.284583335,81.07499999999999,42523.66487929999,0.095,0.013000000000000001,1.8088187095000001,0.5833333333333333,May,1,1,1,3,Returning_Visitor,False,False
14.5,172.72567364000002,0.7058823529411765,11.284583335,3.525,647.5685007,0.001,0.037000000000000005,1.8088187095000001,0.08333333333333333,Dec,1,1,1,3,Returning_Visitor,False,False
0.5,13.28659028,13.411764705882355,11.284583335,186.825,647.5685007,0.001,0.007,1.8088187095000001,0.08333333333333333,Dec,1,1,4,3,Returning_Visitor,False,False
1.5,1846.83604892,0.7058823529411765,11.284583335,3.525,19211.198854099996,0.199,0.011,1.8088187095000001,0.5833333333333333,May,4,4,1,1,Returning_Visitor,False,False
10.5,225.87203476000002,0.7058823529411765,327.25291671499997,3.525,1510.9931683,0.028999999999999998,0.101,1.8088187095000001,0.08333333333333333,Dec,1,3,7,2,Returning_Visitor,False,True
2.5,279.01839588,10.588235294117649,349.82208338500004,81.07499999999999,1079.2808344999999,0.023,0.133,34.3675554805,0.08333333333333333,Nov,2,6,1,4,Returning_Visitor,True,True
0.5,1129.3601738000002,19.058823529411768,11.284583335,412.42499999999995,215.85616689999998,0.003,0.055,1.8088187095000001,0.08333333333333333,Nov,3,2,2,1,Returning_Visitor,False,False
19.5,13.28659028,0.7058823529411765,1523.4187502250002,31.725,30435.719532899995,0.001,0.027000000000000003,77.7792045085,0.5833333333333333,May,8,2,1,4,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,2374.4178359,0.001,0.043,1.8088187095000001,0.08333333333333333,Oct,2,5,6,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.001,0.007,1.8088187095000001,0.08333333333333333,Sep,1,1,4,3,Returning_Visitor,False,False
3.5,2218.86057676,3.5294117647058822,394.9604167250001,151.575,3669.5548372999997,0.199,0.031,27.1322806425,0.08333333333333333,May,2,2,5,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,66.975,39501.6785427,0.035,0.051000000000000004,1.8088187095000001,0.5833333333333333,May,2,4,7,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,1942.7055020999996,0.001,0.051000000000000004,1.8088187095000001,0.08333333333333333,May,2,2,2,10,Returning_Visitor,False,False
22.5,1846.83604892,12.0,914.051250135,666.2249999999999,35616.2675385,0.001,0.028999999999999998,34.3675554805,0.9166666666666666,Sep,5,1,2,16,Other,True,True
2.5,39.85977084,0.7058823529411765,11.284583335,45.825,215.85616689999998,0.001,0.041,1.8088187095000001,0.08333333333333333,May,2,2,3,10,New_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,1510.9931683,0.003,0.199,1.8088187095000001,0.08333333333333333,Mar,2,2,1,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.017,1.8088187095000001,0.08333333333333333,May,2,2,6,2,New_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,59.925,1079.2808344999999,0.001,0.013000000000000001,1.8088187095000001,0.08333333333333333,Mar,2,2,8,6,Returning_Visitor,True,False
10.5,13.28659028,0.7058823529411765,11.284583335,10.575,1942.7055020999996,0.001,0.017,1.8088187095000001,0.08333333333333333,May,1,1,6,3,Returning_Visitor,True,False
0.5,13.28659028,2.1176470588235294,11.284583335,31.725,215.85616689999998,0.001,0.039,1.8088187095000001,0.08333333333333333,Jul,3,2,1,2,Returning_Visitor,False,True
1.5,39.85977084,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.025,0.025,175.4554148215,0.08333333333333333,May,6,2,7,3,New_Visitor,False,False
3.5,39.85977084,0.7058823529411765,11.284583335,10.575,1079.2808344999999,0.005,0.025,1.8088187095000001,0.08333333333333333,Nov,1,1,1,10,New_Visitor,True,False
2.5,39.85977084,0.7058823529411765,11.284583335,45.825,215.85616689999998,0.001,0.009000000000000001,1.8088187095000001,0.08333333333333333,Nov,2,2,3,12,New_Visitor,False,False
5.5,199.2988542,0.7058823529411765,11.284583335,17.625,1510.9931683,0.023,0.031,1.8088187095000001,0.08333333333333333,May,1,1,1,1,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,52.875,3237.8425034999996,0.001,0.015,1.8088187095000001,0.08333333333333333,Dec,2,2,1,1,Returning_Visitor,False,False
0.5,2351.7264795600004,0.7058823529411765,11.284583335,17.625,24823.4591935,0.167,0.007,9.044093547500001,0.41666666666666663,May,5,2,3,3,Returning_Visitor,False,True
19.5,13.28659028,12.0,11.284583335,31.725,30435.719532899995,0.001,0.027000000000000003,30.7499180615,0.08333333333333333,May,3,2,1,4,Returning_Visitor,False,False
1.5,66.43295140000001,0.7058823529411765,11.284583335,17.625,2806.1301697,0.051000000000000004,0.028999999999999998,1.8088187095000001,0.08333333333333333,Nov,2,4,1,18,Returning_Visitor,True,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.017,1.8088187095000001,0.08333333333333333,Mar,2,2,9,3,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,45.825,1510.9931683,0.001,0.101,1.8088187095000001,0.08333333333333333,Nov,2,2,4,3,Returning_Visitor,True,False
3.5,225.87203476000002,3.5294117647058822,11.284583335,10.575,1079.2808344999999,0.005,0.025,1.8088187095000001,0.08333333333333333,Nov,1,1,1,10,New_Visitor,True,False
12.5,93.00613196,0.7058823529411765,11.284583335,3.525,647.5685007,0.001,0.007,338.2490986765,0.08333333333333333,Oct,8,2,4,3,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,1510.9931683,0.001,0.025,12.6617309665,0.08333333333333333,Nov,2,7,3,2,Returning_Visitor,False,False
12.5,13.28659028,0.7058823529411765,11.284583335,17.625,23528.322192099997,0.020999999999999998,0.035,1.8088187095000001,0.08333333333333333,May,2,2,1,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.005,1.8088187095000001,0.08333333333333333,Mar,3,2,4,11,Returning_Visitor,True,True
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,2374.4178359,0.001,0.043,1.8088187095000001,0.08333333333333333,May,2,2,6,2,Returning_Visitor,False,False
2.5,1315.37243772,0.7058823529411765,11.284583335,52.875,3669.5548372999997,0.005,0.061,1.8088187095000001,0.08333333333333333,Dec,3,2,2,6,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.057,1.8088187095000001,0.08333333333333333,Nov,3,2,1,2,Returning_Visitor,True,False
2.5,1846.83604892,2.1176470588235294,78.992083345,454.725,1079.2808344999999,0.009000000000000001,0.199,1.8088187095000001,0.08333333333333333,Nov,2,2,1,4,New_Visitor,False,False
2.5,146.15249308,3.5294117647058822,11.284583335,59.925,215.85616689999998,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,Jul,3,2,8,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,1942.7055020999996,0.001,0.017,1.8088187095000001,0.08333333333333333,Mar,2,2,9,2,New_Visitor,False,False
2.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.001,0.007,1.8088187095000001,0.08333333333333333,May,1,1,4,3,Returning_Visitor,False,False
3.5,39.85977084,0.7058823529411765,11.284583335,17.625,1079.2808344999999,0.001,0.019000000000000003,5.4264561285,0.08333333333333333,May,2,2,1,2,Returning_Visitor,False,True
0.5,13.28659028,0.7058823529411765,11.284583335,31.725,39501.6785427,0.020999999999999998,0.051000000000000004,164.6025025645,0.41666666666666663,May,2,6,7,2,New_Visitor,False,True
1.5,199.2988542,0.7058823529411765,11.284583335,24.674999999999997,3237.8425034999996,0.001,0.005,331.0138238385,0.08333333333333333,Nov,4,1,1,3,Returning_Visitor,False,False
16.5,13.28659028,0.7058823529411765,11.284583335,66.975,215.85616689999998,0.005,0.023,331.0138238385,0.75,Nov,3,2,3,1,Returning_Visitor,True,False
2.5,39.85977084,3.5294117647058822,11.284583335,45.825,215.85616689999998,0.001,0.041,1.8088187095000001,0.08333333333333333,May,1,1,7,10,New_Visitor,False,False
0.5,13.28659028,0.7058823529411765,1139.742916835,10.575,215.85616689999998,0.028999999999999998,0.005,179.0730522405,0.08333333333333333,Aug,1,1,4,8,Returning_Visitor,True,False
1.5,66.43295140000001,0.7058823529411765,11.284583335,17.625,2806.1301697,0.051000000000000004,0.028999999999999998,1.8088187095000001,0.08333333333333333,Nov,2,2,1,18,New_Visitor,True,False
1.5,119.57931252,0.7058823529411765,11.284583335,3.525,647.5685007,0.007,0.011,1.8088187095000001,0.08333333333333333,Nov,2,2,1,20,Returning_Visitor,False,False
2.5,146.15249308,3.5294117647058822,11.284583335,59.925,215.85616689999998,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,Jul,2,2,7,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,3669.5548372999997,0.199,0.031,1.8088187095000001,0.08333333333333333,Dec,1,1,2,14,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,38.775,647.5685007,0.001,0.179,1.8088187095000001,0.08333333333333333,Oct,3,2,1,2,New_Visitor,False,False
2.5,146.15249308,0.7058823529411765,11.284583335,3.525,215.85616689999998,0.013000000000000001,0.023,1.8088187095000001,0.08333333333333333,Nov,2,2,7,2,Returning_Visitor,False,False
0.5,943.3479098800001,9.176470588235293,1974.802083625,391.275,647.5685007,0.181,0.007,1.8088187095000001,0.08333333333333333,May,3,11,9,3,New_Visitor,True,True
2.5,39.85977084,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.007,0.015,1.8088187095000001,0.08333333333333333,May,2,2,1,1,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,52.875,3669.5548372999997,0.005,0.023,56.0733799945,0.08333333333333333,Aug,1,1,2,2,New_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,215.85616689999998,0.003,0.055,1.8088187095000001,0.08333333333333333,Nov,3,2,2,1,Returning_Visitor,False,False
1.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,1510.9931683,0.053000000000000005,0.001,1.8088187095000001,0.08333333333333333,Dec,2,2,1,4,Returning_Visitor,False,False
9.5,2351.7264795600004,0.7058823529411765,11.284583335,17.625,2806.1301697,0.051000000000000004,0.028999999999999998,1.8088187095000001,0.08333333333333333,Nov,2,4,1,18,Returning_Visitor,False,False
2.5,146.15249308,0.7058823529411765,11.284583335,17.625,215.85616689999998,0.10300000000000001,0.033,85.0144793465,0.25,Feb,2,2,6,2,Returning_Visitor,False,False
9.5,969.92109044,0.7058823529411765,11.284583335,38.775,647.5685007,0.001,0.037000000000000005,1.8088187095000001,0.08333333333333333,Dec,1,1,1,3,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,1510.9931683,0.179,0.199,1.8088187095000001,0.75,June,2,2,1,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,215.85616689999998,0.001,0.053000000000000005,1.8088187095000001,0.08333333333333333,Mar,1,1,2,2,Returning_Visitor,True,False
0.5,13.28659028,0.7058823529411765,11.284583335,52.875,3669.5548372999997,0.005,0.061,1.8088187095000001,0.08333333333333333,Dec,2,2,2,6,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,81.07499999999999,215.85616689999998,0.053000000000000005,0.011,1.8088187095000001,0.08333333333333333,Sep,1,1,1,14,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.169,0.013000000000000001,1.8088187095000001,0.9166666666666666,May,1,1,9,1,Returning_Visitor,True,False
1.5,13.28659028,0.7058823529411765,11.284583335,45.825,647.5685007,0.025,0.009000000000000001,1.8088187095000001,0.08333333333333333,Nov,2,2,1,1,Returning_Visitor,False,False
2.5,146.15249308,0.7058823529411765,78.992083345,454.725,1079.2808344999999,0.009000000000000001,0.199,1.8088187095000001,0.08333333333333333,Nov,2,2,1,4,Returning_Visitor,False,False
23.5,13.28659028,0.7058823529411765,11.284583335,45.825,4532.9795048999995,0.155,0.023,1.8088187095000001,0.08333333333333333,May,2,2,7,9,Returning_Visitor,False,False
0.5,13.28659028,2.1176470588235294,11.284583335,31.725,215.85616689999998,0.001,0.039,1.8088187095000001,0.08333333333333333,Jul,3,2,1,2,Returning_Visitor,False,True
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,11440.376845699999,0.163,0.047,1.8088187095000001,0.5833333333333333,May,2,4,1,3,Returning_Visitor,False,False
1.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.007,0.037000000000000005,1.8088187095000001,0.08333333333333333,June,1,1,1,1,Returning_Visitor,False,False
17.5,119.57931252,0.7058823529411765,33.853750005,59.925,1079.2808344999999,0.001,0.015,1.8088187095000001,0.08333333333333333,Aug,3,2,1,6,Returning_Visitor,True,False
4.5,66.43295140000001,2.1176470588235294,1568.557083565,10.575,215.85616689999998,0.017,0.015,1.8088187095000001,0.08333333333333333,Nov,4,2,1,2,New_Visitor,False,False
2.5,279.01839588,3.5294117647058822,78.992083345,81.07499999999999,215.85616689999998,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,Jul,2,2,8,2,Returning_Visitor,True,False
5.5,465.0306598,10.588235294117649,733.497916775,588.675,37343.1168737,0.001,0.067,294.83744964850007,0.08333333333333333,Mar,7,6,7,11,Returning_Visitor,False,True
0.5,13.28659028,6.352941176470589,11.284583335,38.775,1942.7055020999996,0.001,0.033,1.8088187095000001,0.08333333333333333,Nov,1,8,3,2,Returning_Visitor,False,False
0.5,13.28659028,13.411764705882355,101.56125001500001,694.425,647.5685007,0.001,0.055,99.48502902250002,0.08333333333333333,Mar,4,1,4,3,Returning_Visitor,False,False
4.5,199.2988542,3.5294117647058822,11.284583335,384.225,1079.2808344999999,0.199,0.020999999999999998,1.8088187095000001,0.08333333333333333,May,3,2,8,1,Returning_Visitor,True,False
1.5,39.85977084,0.7058823529411765,11.284583335,3.525,647.5685007,0.007,0.067,16.2793683855,0.08333333333333333,Nov,2,2,1,1,Returning_Visitor,False,True
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,2806.1301697,0.001,0.011,1.8088187095000001,0.08333333333333333,Mar,3,2,3,2,Returning_Visitor,True,False
0.5,518.17702092,0.7058823529411765,11.284583335,17.625,215.85616689999998,0.10300000000000001,0.033,1.8088187095000001,0.41666666666666663,Feb,2,6,5,10,Returning_Visitor,False,False
2.5,39.85977084,0.7058823529411765,11.284583335,24.674999999999997,24391.746859699997,0.023,0.013000000000000001,1.8088187095000001,0.08333333333333333,Nov,3,2,7,6,Returning_Visitor,False,False
2.5,66.43295140000001,0.7058823529411765,11.284583335,3.525,24391.746859699997,0.001,0.015,1.8088187095000001,0.08333333333333333,Sep,2,2,1,2,Returning_Visitor,False,False
17.5,119.57931252,0.7058823529411765,11.284583335,3.525,647.5685007,0.007,0.011,1.8088187095000001,0.08333333333333333,Nov,2,2,1,20,Returning_Visitor,False,False
20.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,647.5685007,0.179,0.023,16.2793683855,0.75,Mar,3,2,2,1,Returning_Visitor,False,True
2.5,146.15249308,0.7058823529411765,11.284583335,52.875,647.5685007,0.001,0.025,1.8088187095000001,0.08333333333333333,Mar,3,2,3,1,Returning_Visitor,False,False
4.5,93.00613196,0.7058823529411765,11.284583335,3.525,1079.2808344999999,0.001,0.031,1.8088187095000001,0.08333333333333333,Dec,3,2,1,6,Returning_Visitor,False,False
1.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.007,0.009000000000000001,16.2793683855,0.08333333333333333,Nov,2,2,1,1,Returning_Visitor,False,False
2.5,279.01839588,0.7058823529411765,33.853750005,88.125,1079.2808344999999,0.009000000000000001,0.199,1.8088187095000001,0.08333333333333333,Mar,2,2,1,4,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,17.625,24823.4591935,0.067,0.003,1.8088187095000001,0.08333333333333333,Nov,2,2,4,3,Returning_Visitor,False,False
1.5,13.28659028,0.7058823529411765,11.284583335,66.975,1942.7055020999996,0.133,0.001,1.8088187095000001,0.08333333333333333,Dec,2,2,5,4,Returning_Visitor,True,False
5.5,66.43295140000001,0.7058823529411765,11.284583335,10.575,2374.4178359,0.017,0.017,1.8088187095000001,0.08333333333333333,Jul,3,2,1,2,New_Visitor,True,True
0.5,13.28659028,0.7058823529411765,11.284583335,38.775,11440.376845699999,0.163,0.101,1.8088187095000001,0.5833333333333333,May,1,2,1,3,Returning_Visitor,False,False
12.5,1235.65289604,10.588235294117649,485.237083405,532.275,215.85616689999998,0.001,0.027000000000000003,12.6617309665,0.08333333333333333,Dec,2,6,4,3,Returning_Visitor,False,False
4.5,66.43295140000001,20.47058823529412,1771.6795835950002,363.075,215.85616689999998,0.003,0.183,70.5439296705,0.08333333333333333,May,2,13,4,4,Returning_Visitor,False,False
5.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,215.85616689999998,0.001,0.005,1.8088187095000001,0.08333333333333333,Mar,8,1,2,2,New_Visitor,False,False
14.5,13.28659028,0.7058823529411765,11.284583335,3.525,11440.376845699999,0.167,0.093,1.8088187095000001,0.08333333333333333,May,1,1,1,3,Returning_Visitor,False,False
2.5,279.01839588,3.5294117647058822,349.82208338500004,81.07499999999999,1079.2808344999999,0.023,0.133,34.3675554805,0.08333333333333333,Nov,2,7,1,4,Returning_Visitor,True,True
5.5,199.2988542,0.7058823529411765,11.284583335,17.625,1510.9931683,0.023,0.031,1.8088187095000001,0.08333333333333333,Dec,1,1,1,1,Returning_Visitor,False,False
1.5,13.28659028,0.7058823529411765,11.284583335,31.725,215.85616689999998,0.001,0.027000000000000003,1.8088187095000001,0.08333333333333333,Dec,3,2,3,1,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,215.85616689999998,0.001,0.023,1.8088187095000001,0.08333333333333333,Sep,1,1,1,3,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.039,1.8088187095000001,0.08333333333333333,Nov,3,2,1,2,Returning_Visitor,True,False
0.5,13.28659028,0.7058823529411765,11.284583335,17.625,24391.746859699997,0.001,0.067,1.8088187095000001,0.08333333333333333,Mar,2,2,2,2,Returning_Visitor,True,False
0.5,13.28659028,3.5294117647058822,11.284583335,384.225,42523.66487929999,0.001,0.007,19.8970058045,0.5833333333333333,May,1,1,6,2,Returning_Visitor,False,True
0.5,13.28659028,0.7058823529411765,2110.2170836450005,24.674999999999997,215.85616689999998,0.10300000000000001,0.009000000000000001,1.8088187095000001,0.9166666666666666,Sep,2,2,3,4,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,31.725,215.85616689999998,0.053000000000000005,0.011,1.8088187095000001,0.08333333333333333,Sep,2,2,1,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,45.825,24823.4591935,0.003,0.027000000000000003,1.8088187095000001,0.08333333333333333,Jul,2,4,1,13,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,38.775,1510.9931683,0.179,0.041,1.8088187095000001,0.75,May,2,5,8,4,Other,False,False
1.5,13.28659028,2.1176470588235294,11.284583335,24.674999999999997,3237.8425034999996,0.001,0.005,1.8088187095000001,0.08333333333333333,Nov,3,2,2,3,Returning_Visitor,False,False
20.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,647.5685007,0.179,0.023,16.2793683855,0.75,Mar,3,2,2,1,Returning_Visitor,False,True
0.5,13.28659028,0.7058823529411765,11.284583335,52.875,3237.8425034999996,0.001,0.015,1.8088187095000001,0.08333333333333333,Dec,2,2,1,1,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,24.674999999999997,3237.8425034999996,0.007,0.053000000000000005,1.8088187095000001,0.08333333333333333,May,3,2,7,3,Returning_Visitor,False,False
4.5,93.00613196,0.7058823529411765,11.284583335,3.525,647.5685007,0.011,0.009000000000000001,19.8970058045,0.08333333333333333,Nov,2,2,1,13,Returning_Visitor,True,True
3.5,2085.99467396,12.0,11.284583335,158.625,1510.9931683,0.005,0.001,12.6617309665,0.08333333333333333,Jul,2,2,2,4,Returning_Visitor,False,False
1.5,39.85977084,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.127,0.041,1.8088187095000001,0.08333333333333333,Mar,3,2,3,3,Returning_Visitor,False,False
9.5,491.60384036000005,20.47058823529412,1658.8337502450001,391.275,647.5685007,0.095,0.045,189.92596449750002,0.25,Aug,8,5,4,20,Other,False,True
3.5,39.85977084,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.001,0.067,1.8088187095000001,0.08333333333333333,Mar,3,2,3,11,New_Visitor,False,False
2.5,146.15249308,3.5294117647058822,1658.8337502450001,59.925,215.85616689999998,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,Jul,4,2,8,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,10.575,215.85616689999998,0.167,0.019000000000000003,1.8088187095000001,0.25,Nov,4,1,6,7,Returning_Visitor,False,False
3.5,13.28659028,0.7058823529411765,11.284583335,17.625,215.85616689999998,0.015,0.031,19.8970058045,0.08333333333333333,Oct,2,2,1,10,Returning_Visitor,False,False
2.5,438.45747924,0.7058823529411765,11.284583335,3.525,1510.9931683,0.005,0.001,5.4264561285,0.08333333333333333,Dec,2,2,2,4,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,647.5685007,0.025,0.081,1.8088187095000001,0.08333333333333333,May,1,1,1,1,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,3.525,39501.6785427,0.020999999999999998,0.199,1.8088187095000001,0.41666666666666663,May,2,6,3,2,Returning_Visitor,False,False
2.5,146.15249308,0.7058823529411765,11.284583335,17.625,215.85616689999998,0.10300000000000001,0.033,1.8088187095000001,0.41666666666666663,Feb,2,2,6,2,Returning_Visitor,False,False
0.5,13.28659028,23.294117647058826,11.284583335,24.674999999999997,215.85616689999998,0.001,0.053000000000000005,77.7792045085,0.41666666666666663,Mar,1,1,2,2,Returning_Visitor,False,False
0.5,13.28659028,0.7058823529411765,11.284583335,17.625,1510.9931683,0.001,0.079,16.2793683855,0.08333333333333333,Nov,2,2,4,3,Returning_Visitor,False,False
2.5,146.15249308,3.5294117647058822,11.284583335,59.925,215.85616689999998,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,Jul,2,2,7,2,Returning_Visitor,False,False
4.5,66.43295140000001,20.47058823529412,1771.6795835950002,363.075,215.85616689999998,0.003,0.183,70.5439296705,0.08333333333333333,May,2,13,4,4,Returning_Visitor,False,False
